Date;Commit;Daniel;Everyone else
2012-11-19;15570;66.11;33.89
2012-11-21;15580;66.11;33.89
2012-11-27;15590;66.08;33.92
2012-12-04;15600;66.04;33.96
2012-12-08;15610;66.00;34.00
2012-12-14;15620;65.97;34.03
2012-12-19;15630;65.92;34.08
2012-12-23;15640;65.90;34.10
2012-12-25;15650;65.87;34.13
2012-12-28;15660;65.84;34.16
2012-12-29;15670;65.80;34.20
2013-01-01;15680;65.76;34.24
2013-01-03;15690;65.74;34.26
2013-01-06;15700;65.72;34.28
2013-01-07;15710;65.68;34.32
2013-01-09;15720;65.66;34.34
2013-01-12;15730;65.62;34.38
2013-01-16;15740;65.59;34.41
2013-01-19;15750;65.58;34.42
2013-01-22;15760;65.56;34.44
2013-01-24;15770;65.52;34.48
2013-01-25;15780;65.48;34.52
2013-01-28;15790;65.44;34.56
2013-02-01;15800;65.41;34.59
2013-02-05;15810;65.38;34.62
2013-02-05;15820;65.36;34.64
2013-02-06;15830;65.33;34.67
2013-02-06;15840;65.32;34.68
2013-02-07;15850;65.30;34.70
2013-02-09;15860;65.27;34.73
2013-02-10;15870;65.23;34.77
2013-02-10;15880;65.19;34.81
2013-02-12;15890;65.15;34.85
2013-02-14;15900;65.13;34.87
2013-02-15;15910;65.10;34.90
2013-02-16;15920;65.08;34.92
2013-02-18;15930;65.07;34.93
2013-02-22;15940;65.04;34.96
2013-02-23;15950;65.00;35.00
2013-02-23;15960;64.96;35.04
2013-02-23;15970;64.93;35.07
2013-02-24;15980;64.89;35.11
2013-02-25;15990;64.85;35.15
2013-02-26;16000;64.81;35.19
2013-02-27;16010;64.77;35.23
2013-02-28;16020;64.73;35.27
2013-02-28;16030;64.69;35.31
2013-03-02;16040;64.65;35.35
2013-03-03;16050;64.61;35.39
2013-03-05;16060;64.58;35.42
2013-03-06;16070;64.54;35.46
2013-03-07;16080;64.51;35.49
2013-03-08;16090;64.47;35.53
2013-03-09;16100;64.44;35.56
2013-03-10;16110;64.43;35.57
2013-03-10;16120;64.39;35.61
2013-03-12;16130;64.36;35.64
2013-03-13;16140;64.32;35.68
2013-03-15;16150;64.29;35.71
2013-03-18;16160;64.25;35.75
2013-03-21;16170;64.21;35.79
2013-03-27;16180;64.19;35.81
2013-04-03;16190;64.19;35.81
2013-04-04;16200;64.16;35.84
2013-04-06;16210;64.14;35.86
2013-04-06;16220;64.11;35.89
2013-04-07;16230;64.07;35.93
2013-04-08;16240;64.05;35.95
2013-04-10;16250;64.03;35.97
2013-04-12;16260;64.02;35.98
2013-04-12;16270;64.00;36.00
2013-04-13;16280;63.96;36.04
2013-04-15;16290;63.92;36.08
2013-04-18;16300;63.88;36.12
2013-04-19;16310;63.86;36.14
2013-04-21;16320;63.82;36.18
2013-04-23;16330;63.78;36.22
2013-04-25;16340;63.75;36.25
2013-04-27;16350;63.74;36.26
2013-04-28;16360;63.70;36.30
2013-04-30;16370;63.67;36.33
2013-05-04;16380;63.63;36.37
2013-05-06;16390;63.59;36.41
2013-05-09;16400;63.59;36.41
2013-05-21;16410;63.58;36.42
2013-06-02;16420;63.58;36.42
2013-06-08;16430;63.59;36.41
2013-06-12;16440;63.58;36.42
2013-06-20;16450;63.60;36.40
2013-06-22;16460;63.60;36.40
2013-06-24;16470;63.60;36.40
2013-07-02;16480;63.60;36.40
2013-07-09;16490;63.57;36.43
2013-07-14;16500;63.53;36.47
2013-07-15;16510;63.49;36.51
2013-07-17;16520;63.46;36.54
2013-07-19;16530;63.44;36.56
2013-07-23;16540;63.42;36.58
2013-07-25;16550;63.38;36.62
2013-07-30;16560;63.36;36.64
2013-08-03;16570;63.34;36.66
2013-08-05;16580;63.36;36.64
2013-08-08;16590;63.36;36.64
2013-08-11;16600;63.36;36.64
2013-08-12;16610;63.35;36.65
2013-08-16;16620;63.36;36.64
2013-08-20;16630;63.33;36.67
2013-08-22;16640;63.34;36.66
2013-08-26;16650;63.33;36.67
2013-08-28;16660;63.31;36.69
2013-08-29;16670;63.31;36.69
2013-08-30;16680;63.30;36.70
2013-08-31;16690;63.27;36.73
2013-09-04;16700;63.26;36.74
2013-09-06;16710;63.27;36.73
2013-09-07;16720;63.28;36.72
2013-09-08;16730;63.25;36.75
2013-09-09;16740;63.21;36.79
2013-09-10;16750;63.19;36.81
2013-09-11;16760;63.17;36.83
2013-09-13;16770;63.14;36.86
2013-09-15;16780;63.11;36.89
2013-09-16;16790;63.07;36.93
2013-09-18;16800;63.04;36.96
2013-09-20;16810;63.00;37.00
2013-09-21;16820;62.98;37.02
2013-09-22;16830;62.94;37.06
2013-09-28;16840;62.92;37.08
2013-09-30;16850;62.90;37.10
2013-10-09;16860;62.90;37.10
2013-10-14;16870;62.90;37.10
2013-10-15;16880;62.87;37.13
2013-10-19;16890;62.83;37.17
2013-10-20;16900;62.80;37.20
2013-10-23;16910;62.79;37.21
2013-10-25;16920;62.75;37.25
2013-10-27;16930;62.72;37.28
2013-10-27;16940;62.69;37.31
2013-10-30;16950;62.67;37.33
2013-11-03;16960;62.65;37.35
2013-11-03;16970;62.61;37.39
2013-11-05;16980;62.59;37.41
2013-11-10;16990;62.55;37.45
2013-11-10;17000;62.52;37.48
2013-11-13;17010;62.49;37.51
2013-11-13;17020;62.46;37.54
2013-11-15;17030;62.43;37.57
2013-11-16;17040;62.39;37.61
2013-11-17;17050;62.36;37.64
2013-11-23;17060;62.32;37.68
2013-11-27;17070;62.29;37.71
2013-11-30;17080;62.27;37.73
2013-12-02;17090;62.24;37.76
2013-12-07;17100;62.21;37.79
2013-12-15;17110;62.22;37.78
2013-12-18;17120;62.21;37.79
2013-12-19;17130;62.19;37.81
2013-12-20;17140;62.19;37.81
2013-12-22;17150;62.17;37.83
2013-12-23;17160;62.15;37.85
2013-12-25;17170;62.13;37.87
2013-12-28;17180;62.11;37.89
2013-12-31;17190;62.07;37.93
2014-01-01;17200;62.03;37.97
2014-01-02;17210;62.01;37.99
2014-01-03;17220;62.00;38.00
2014-01-04;17230;61.97;38.03
2014-01-05;17240;61.94;38.06
2014-01-05;17250;61.91;38.09
2014-01-08;17260;61.89;38.11
2014-01-11;17270;61.89;38.11
2014-01-12;17280;61.86;38.14
2014-01-14;17290;61.85;38.15
2014-01-17;17300;61.84;38.16
2014-01-19;17310;61.82;38.18
2014-01-21;17320;61.81;38.19
2014-01-24;17330;61.78;38.22
2014-01-28;17340;61.75;38.25
2014-01-29;17350;61.73;38.27
2014-01-29;17360;61.72;38.28
2014-01-30;17370;61.72;38.28
2014-01-30;17380;61.73;38.27
2014-01-30;17390;61.70;38.30
2014-02-01;17400;61.67;38.33
2014-02-03;17410;61.63;38.37
2014-02-04;17420;61.60;38.40
2014-02-05;17430;61.58;38.42
2014-02-06;17440;61.56;38.44
2014-02-07;17450;61.55;38.45
2014-02-09;17460;61.52;38.48
2014-02-10;17470;61.49;38.51
2014-02-12;17480;61.48;38.52
2014-02-14;17490;61.46;38.54
2014-02-15;17500;61.42;38.58
2014-02-16;17510;61.40;38.60
2014-02-18;17520;61.40;38.60
2014-02-20;17530;61.39;38.61
2014-02-22;17540;61.36;38.64
2014-02-23;17550;61.32;38.68
2014-02-25;17560;61.29;38.71
2014-02-26;17570;61.26;38.74
2014-02-28;17580;61.23;38.77
2014-03-02;17590;61.19;38.81
2014-03-06;17600;61.20;38.80
2014-03-11;17610;61.20;38.80
2014-03-15;17620;61.17;38.83
2014-03-19;17630;61.15;38.85
2014-03-25;17640;61.15;38.85
2014-03-26;17650;61.14;38.86
2014-03-30;17660;61.11;38.89
2014-03-30;17670;61.09;38.91
2014-03-31;17680;61.09;38.91
2014-04-03;17690;61.07;38.93
2014-04-04;17700;61.08;38.92
2014-04-06;17710;61.07;38.93
2014-04-06;17720;61.03;38.97
2014-04-09;17730;61.01;38.99
2014-04-18;17740;60.98;39.02
2014-04-18;17750;60.95;39.05
2014-04-19;17760;60.91;39.09
2014-04-22;17770;60.88;39.12
2014-04-23;17780;60.86;39.14
2014-04-28;17790;60.84;39.16
2014-05-01;17800;60.81;39.19
2014-05-04;17810;60.79;39.21
2014-05-06;17820;60.79;39.21
2014-05-07;17830;60.77;39.23
2014-05-09;17840;60.76;39.24
2014-05-10;17850;60.73;39.27
2014-05-15;17860;60.72;39.28
2014-05-17;17870;60.72;39.28
2014-05-18;17880;60.72;39.28
2014-05-20;17890;60.69;39.31
2014-05-21;17900;60.67;39.33
2014-05-24;17910;60.65;39.35
2014-05-28;17920;60.64;39.36
2014-06-03;17930;60.63;39.37
2014-06-11;17940;60.60;39.40
2014-06-16;17950;60.60;39.40
2014-06-16;17960;60.61;39.39
2014-06-17;17970;60.62;39.38
2014-06-18;17980;60.63;39.37
2014-06-18;17990;60.63;39.37
2014-06-19;18000;60.65;39.35
2014-06-21;18010;60.66;39.34
2014-07-02;18020;60.64;39.36
2014-07-03;18030;60.61;39.39
2014-07-09;18040;60.58;39.42
2014-07-12;18050;60.55;39.45
2014-07-14;18060;60.52;39.48
2014-07-16;18070;60.50;39.50
2014-07-17;18080;60.49;39.51
2014-07-23;18090;60.46;39.54
2014-07-23;18100;60.46;39.54
2014-07-26;18110;60.45;39.55
2014-07-30;18120;60.45;39.55
2014-07-31;18130;60.43;39.57
2014-08-05;18140;60.43;39.57
2014-08-07;18150;60.41;39.59
2014-08-08;18160;60.39;39.61
2014-08-10;18170;60.36;39.64
2014-08-13;18180;60.33;39.67
2014-08-15;18190;60.31;39.69
2014-08-16;18200;60.28;39.72
2014-08-21;18210;60.26;39.74
2014-08-25;18220;60.25;39.75
2014-08-25;18230;60.22;39.78
2014-08-28;18240;60.22;39.78
2014-09-01;18250;60.22;39.78
2014-09-04;18260;60.22;39.78
2014-09-07;18270;60.19;39.81
2014-09-09;18280;60.20;39.80
2014-09-10;18290;60.21;39.79
2014-09-12;18300;60.20;39.80
2014-09-13;18310;60.19;39.81
2014-09-25;18320;60.20;39.80
2014-10-02;18330;60.21;39.79
2014-10-04;18340;60.22;39.78
2014-10-07;18350;60.23;39.77
2014-10-08;18360;60.23;39.77
2014-10-09;18370;60.23;39.77
2014-10-13;18380;60.22;39.78
2014-10-15;18390;60.21;39.79
2014-10-20;18400;60.19;39.81
2014-10-23;18410;60.21;39.79
2014-10-24;18420;60.21;39.79
2014-10-24;18430;60.22;39.78
2014-10-26;18440;60.18;39.82
2014-10-26;18450;60.15;39.85
2014-10-29;18460;60.14;39.86
2014-10-29;18470;60.12;39.88
2014-10-31;18480;60.10;39.90
2014-11-02;18490;60.07;39.93
2014-11-02;18500;60.04;39.96
2014-11-04;18510;60.02;39.98
2014-11-04;18520;60.01;39.99
2014-11-05;18530;60.02;39.98
2014-11-05;18540;59.99;40.01
2014-11-06;18550;59.98;40.02
2014-11-06;18560;59.96;40.04
2014-11-07;18570;59.93;40.07
2014-11-08;18580;59.90;40.10
2014-11-09;18590;59.87;40.13
2014-11-10;18600;59.84;40.16
2014-11-14;18610;59.83;40.17
2014-11-15;18620;59.80;40.20
2014-11-16;18630;59.76;40.24
2014-11-18;18640;59.74;40.26
2014-11-19;18650;59.73;40.27
2014-11-20;18660;59.71;40.29
2014-11-22;18670;59.69;40.31
2014-11-24;18680;59.66;40.34
2014-11-25;18690;59.67;40.33
2014-11-29;18700;59.64;40.36
2014-11-30;18710;59.62;40.38
2014-11-30;18720;59.58;40.42
2014-12-02;18730;59.56;40.44
2014-12-04;18740;59.53;40.47
2014-12-03;18750;59.52;40.48
2014-12-04;18760;59.49;40.51
2014-12-05;18770;59.46;40.54
2014-12-06;18780;59.42;40.58
2014-12-08;18790;59.39;40.61
2014-12-10;18800;59.39;40.61
2014-12-12;18810;59.39;40.61
2014-12-13;18820;59.36;40.64
2014-12-14;18830;59.33;40.67
2014-12-14;18840;59.30;40.70
2014-12-16;18850;59.28;40.72
2014-12-19;18860;59.27;40.73
2014-12-21;18870;59.25;40.75
2014-12-24;18880;59.24;40.76
2014-12-25;18890;59.21;40.79
2014-12-26;18900;59.17;40.83
2014-12-27;18910;59.14;40.86
2014-12-28;18920;59.12;40.88
2014-12-30;18930;59.09;40.91
2014-12-31;18940;59.05;40.95
2015-01-02;18950;59.02;40.98
2015-01-04;18960;58.99;41.01
2015-01-04;18970;58.96;41.04
2015-01-07;18980;58.94;41.06
2015-01-08;18990;58.94;41.06
2015-01-12;19000;58.93;41.07
2015-01-16;19010;58.91;41.09
2015-01-16;19020;58.91;41.09
2015-01-17;19030;58.89;41.11
2015-01-20;19040;58.87;41.13
2015-01-22;19050;58.85;41.15
2015-01-27;19060;58.84;41.16
2015-01-28;19070;58.81;41.19
2015-01-31;19080;58.78;41.22
2015-02-02;19090;58.78;41.22
2015-02-04;19100;58.78;41.22
2015-02-06;19110;58.79;41.21
2015-02-12;19120;58.77;41.23
2015-02-19;19130;58.74;41.26
2015-02-24;19140;58.74;41.26
2015-02-25;19150;58.73;41.27
2015-02-28;19160;58.71;41.29
2015-03-03;19170;58.71;41.29
2015-03-05;19180;58.72;41.28
2015-03-07;19190;58.71;41.29
2015-03-10;19200;58.71;41.29
2015-03-12;19210;58.71;41.29
2015-03-16;19220;58.70;41.30
2015-03-17;19230;58.72;41.28
2015-03-18;19240;58.71;41.29
2015-03-20;19250;58.71;41.29
2015-03-21;19260;58.69;41.31
2015-03-23;19270;58.68;41.32
2015-03-24;19280;58.67;41.33
2015-03-25;19290;58.66;41.34
2015-03-27;19300;58.65;41.35
2015-03-30;19310;58.64;41.36
2015-04-03;19320;58.62;41.38
2015-04-08;19330;58.59;41.41
2015-04-13;19340;58.57;41.43
2015-04-16;19350;58.57;41.43
2015-04-19;19360;58.56;41.44
2015-04-22;19370;58.58;41.42
2015-04-22;19380;58.58;41.42
2015-04-25;19390;58.56;41.44
2015-04-27;19400;58.56;41.44
2015-04-29;19410;58.57;41.43
2015-04-30;19420;58.54;41.46
2015-05-04;19430;58.53;41.47
2015-05-12;19440;58.51;41.49
2015-05-18;19450;58.53;41.47
2015-05-18;19460;58.55;41.45
2015-05-18;19470;58.56;41.44
2015-05-18;19480;58.57;41.43
2015-05-18;19490;58.59;41.41
2015-05-18;19500;58.59;41.41
2015-05-20;19510;58.58;41.42
2015-05-22;19520;58.58;41.42
2015-05-24;19530;58.59;41.41
2015-05-27;19540;58.57;41.43
2015-05-31;19550;58.59;41.41
2015-06-02;19560;58.59;41.41
2015-06-05;19570;58.61;41.39
2015-06-10;19580;58.61;41.39
2015-06-14;19590;58.61;41.39
2015-06-15;19600;58.61;41.39
2015-06-17;19610;58.60;41.40
2015-06-18;19620;58.61;41.39
2015-06-20;19630;58.60;41.40
2015-06-24;19640;58.62;41.38
2015-06-25;19650;58.62;41.38
2015-07-02;19660;58.62;41.38
2015-07-18;19670;58.59;41.41
2015-07-24;19680;58.56;41.44
2015-07-26;19690;58.56;41.44
2015-07-29;19700;58.53;41.47
2015-07-31;19710;58.51;41.49
2015-08-03;19720;58.51;41.49
2015-08-05;19730;58.49;41.51
2015-08-06;19740;58.47;41.53
2015-08-09;19750;58.44;41.56
2015-08-10;19760;58.41;41.59
2015-08-11;19770;58.40;41.60
2015-08-14;19780;58.39;41.61
2015-08-20;19790;58.37;41.63
2015-08-22;19800;58.37;41.63
2015-08-24;19810;58.37;41.63
2015-08-29;19820;58.36;41.64
2015-08-31;19830;58.35;41.65
2015-09-03;19840;58.36;41.64
2015-09-08;19850;58.34;41.66
2015-09-12;19860;58.33;41.67
2015-09-18;19870;58.33;41.67
2015-09-20;19880;58.32;41.68
2015-09-23;19890;58.31;41.69
2015-09-27;19900;58.30;41.70
2015-10-04;19910;58.28;41.72
2015-10-08;19920;58.29;41.71
2015-10-15;19930;58.28;41.72
2015-10-18;19940;58.28;41.72
2015-10-23;19950;58.28;41.72
2015-10-23;19960;58.29;41.71
2015-10-29;19970;58.29;41.71
2015-11-06;19980;58.29;41.71
2015-11-08;19990;58.28;41.72
2015-11-10;20000;58.27;41.73
2015-11-12;20010;58.26;41.74
2015-11-13;20020;58.26;41.74
2015-11-14;20030;58.26;41.74
2015-11-16;20040;58.25;41.75
2015-11-20;20050;58.23;41.77
2015-11-22;20060;58.21;41.79
2015-11-25;20070;58.23;41.77
2015-11-30;20080;58.23;41.77
2015-12-03;20090;58.24;41.76
2015-12-09;20100;58.22;41.78
2015-12-14;20110;58.23;41.77
2015-12-16;20120;58.24;41.76
2015-12-23;20130;58.22;41.78
2015-12-24;20140;58.19;41.81
2016-01-04;20150;58.18;41.82
2016-01-07;20160;58.19;41.81
2016-01-11;20170;58.18;41.82
2016-01-14;20180;58.18;41.82
2016-01-24;20190;58.17;41.83
2016-01-28;20200;58.16;41.84
2016-02-03;20210;58.16;41.84
2016-02-05;20220;58.15;41.85
2016-02-08;20230;58.14;41.86
2016-02-08;20240;58.13;41.87
2016-02-10;20250;58.13;41.87
2016-02-12;20260;58.13;41.87
2016-02-17;20270;58.12;41.88
2016-02-18;20280;58.14;41.86
2016-02-23;20290;58.11;41.89
2016-02-27;20300;58.10;41.90
2016-03-05;20310;58.08;41.92
2016-03-06;20320;58.09;41.91
2016-03-08;20330;58.10;41.90
2016-03-10;20340;58.10;41.90
2016-03-12;20350;58.09;41.91
2016-03-14;20360;58.08;41.92
2016-03-14;20370;58.10;41.90
2016-03-18;20380;58.09;41.91
2016-03-19;20390;58.07;41.93
2016-03-22;20400;58.06;41.94
2016-03-23;20410;58.07;41.93
2016-03-25;20420;58.06;41.94
2016-03-26;20430;58.03;41.97
2016-03-27;20440;58.00;42.00
2016-03-29;20450;58.00;42.00
2016-03-30;20460;58.01;41.99
2016-03-31;20470;58.02;41.98
2016-04-01;20480;58.01;41.99
2016-04-02;20490;57.99;42.01
2016-04-03;20500;58.00;42.00
2016-04-03;20510;57.97;42.03
2016-04-03;20520;57.99;42.01
2016-04-04;20530;57.99;42.01
2016-04-06;20540;57.99;42.01
2016-04-07;20550;57.99;42.01
2016-04-08;20560;58.01;41.99
2016-04-09;20570;57.98;42.02
2016-04-11;20580;57.97;42.03
2016-04-18;20590;57.96;42.04
2016-04-19;20600;57.96;42.04
2016-04-19;20610;57.98;42.02
2016-04-21;20620;57.96;42.04
2016-04-24;20630;57.95;42.05
2016-04-26;20640;57.97;42.03
2016-04-28;20650;57.98;42.02
2016-04-29;20660;57.99;42.01
2016-04-29;20670;58.01;41.99
2016-05-01;20680;58.00;42.00
2016-05-02;20690;58.01;41.99
2016-05-11;20700;58.01;41.99
2016-05-15;20710;58.00;42.00
2016-05-17;20720;58.01;41.99
2016-05-19;20730;58.02;41.98
2016-05-23;20740;58.01;41.99
2016-05-29;20750;58.02;41.98
2016-05-30;20760;58.02;41.98
2016-06-01;20770;58.01;41.99
2016-06-06;20780;57.98;42.02
2016-06-15;20790;57.97;42.03
2016-06-21;20800;57.97;42.03
2016-06-22;20810;57.98;42.02
2016-06-28;20820;57.99;42.01
2016-07-01;20830;58.00;42.00
2016-07-20;20840;57.98;42.02
2016-07-23;20850;57.98;42.02
2016-07-31;20860;57.96;42.04
2016-08-03;20870;57.96;42.04
2016-08-04;20880;57.97;42.03
2016-08-08;20890;57.97;42.03
2016-08-09;20900;57.98;42.02
2016-08-11;20910;57.99;42.01
2016-08-15;20920;57.98;42.02
2016-08-17;20930;58.00;42.00
2016-08-20;20940;57.98;42.02
2016-08-21;20950;57.96;42.04
2016-08-26;20960;57.96;42.04
2016-08-28;20970;57.95;42.05
2016-09-03;20980;57.94;42.06
2016-09-06;20990;57.94;42.06
2016-09-07;21000;57.94;42.06
2016-09-12;21010;57.93;42.07
2016-09-16;21020;57.95;42.05
2016-09-19;21030;57.95;42.05
2016-09-21;21040;57.94;42.06
2016-09-30;21050;57.93;42.07
2016-10-06;21060;57.93;42.07
2016-10-10;21070;57.94;42.06
2016-10-16;21080;57.95;42.05
2016-10-18;21090;57.95;42.05
2016-10-18;21100;57.97;42.03
2016-10-24;21110;57.98;42.02
2016-10-27;21120;57.98;42.02
2016-10-31;21130;57.98;42.02
2016-10-31;21140;58.00;42.00
2016-10-31;21150;58.02;41.98
2016-10-31;21160;58.02;41.98
2016-11-01;21170;58.03;41.97
2016-11-03;21180;58.03;41.97
2016-11-06;21190;58.02;41.98
2016-11-08;21200;58.01;41.99
2016-11-11;21210;58.02;41.98
2016-11-13;21220;58.03;41.97
2016-11-16;21230;58.04;41.96
2016-11-17;21240;58.04;41.96
2016-11-24;21250;58.01;41.99
2016-11-24;21260;58.03;41.97
2016-11-25;21270;58.02;41.98
2016-11-26;21280;58.01;41.99
2016-11-28;21290;58.01;41.99
2016-12-02;21300;58.02;41.98
2016-12-16;21310;58.02;41.98
2016-12-17;21320;58.04;41.96
2016-12-18;21330;58.06;41.94
2016-12-19;21340;58.06;41.94
2016-12-21;21350;58.07;41.93
2016-12-24;21360;58.08;41.92
2016-12-26;21370;58.09;41.91
2016-12-29;21380;58.09;41.91
2017-01-07;21390;58.08;41.92
2017-01-12;21400;58.07;41.93
2017-01-13;21410;58.06;41.94
2017-01-14;21420;58.06;41.94
2017-01-17;21430;58.05;41.95
2017-01-20;21440;58.05;41.95
2017-01-27;21450;58.06;41.94
2017-02-01;21460;58.04;41.96
2017-02-07;21470;58.02;41.98
2017-02-09;21480;58.02;41.98
2017-02-15;21490;58.02;41.98
2017-02-19;21500;58.00;42.00
2017-02-22;21510;58.01;41.99
2017-02-23;21520;58.00;42.00
2017-02-25;21530;58.00;42.00
2017-02-27;21540;57.97;42.03
2017-03-04;21550;57.94;42.06
2017-03-06;21560;57.93;42.07
2017-03-07;21570;57.92;42.08
2017-03-08;21580;57.92;42.08
2017-03-11;21590;57.91;42.09
2017-03-12;21600;57.88;42.12
2017-03-16;21610;57.89;42.11
2017-03-21;21620;57.87;42.13
2017-03-22;21630;57.87;42.13
2017-03-27;21640;57.86;42.14
2017-03-29;21650;57.84;42.16
2017-03-30;21660;57.83;42.17
2017-03-31;21670;57.83;42.17
2017-04-04;21680;57.83;42.17
2017-04-05;21690;57.81;42.19
2017-04-07;21700;57.82;42.18
2017-04-11;21710;57.80;42.20
2017-04-16;21720;57.79;42.21
2017-04-19;21730;57.77;42.23
2017-04-22;21740;57.77;42.23
2017-04-25;21750;57.76;42.24
2017-04-26;21760;57.75;42.25
2017-04-29;21770;57.74;42.26
2017-05-01;21780;57.71;42.29
2017-05-01;21790;57.71;42.29
2017-05-01;21800;57.73;42.27
2017-05-03;21810;57.73;42.27
2017-05-04;21820;57.73;42.27
2017-05-06;21830;57.73;42.27
2017-05-08;21840;57.72;42.28
2017-05-09;21850;57.71;42.29
2017-05-12;21860;57.70;42.30
2017-05-15;21870;57.70;42.30
2017-05-18;21880;57.71;42.29
2017-05-21;21890;57.70;42.30
2017-05-24;21900;57.68;42.32
2017-05-29;21910;57.68;42.32
2017-05-31;21920;57.68;42.32
2017-06-01;21930;57.69;42.31
2017-06-02;21940;57.70;42.30
2017-06-04;21950;57.69;42.31
2017-06-05;21960;57.70;42.30
2017-06-08;21970;57.71;42.29
2017-06-13;21980;57.70;42.30
2017-06-14;21990;57.71;42.29
2017-06-15;22000;57.72;42.28
2017-06-16;22010;57.72;42.28
2017-06-17;22020;57.72;42.28
2017-06-19;22030;57.73;42.27
2017-06-21;22040;57.72;42.28
2017-06-24;22050;57.73;42.27
2017-06-28;22060;57.71;42.29
2017-06-30;22070;57.70;42.30
2017-07-04;22080;57.69;42.31
2017-07-05;22090;57.70;42.30
2017-07-06;22100;57.71;42.29
2017-07-07;22110;57.72;42.28
2017-07-10;22120;57.70;42.30
2017-07-14;22130;57.68;42.32
2017-07-27;22140;57.66;42.34
2017-07-30;22150;57.66;42.34
2017-08-02;22160;57.65;42.35
2017-08-04;22170;57.66;42.34
2017-08-05;22180;57.66;42.34
2017-08-09;22190;57.67;42.33
2017-08-10;22200;57.66;42.34
2017-08-11;22210;57.67;42.33
2017-08-12;22220;57.66;42.34
2017-08-13;22230;57.67;42.33
2017-08-15;22240;57.68;42.32
2017-08-16;22250;57.66;42.34
2017-08-17;22260;57.68;42.32
2017-08-19;22270;57.68;42.32
2017-08-23;22280;57.67;42.33
2017-08-27;22290;57.68;42.32
2017-08-28;22300;57.65;42.35
2017-08-28;22310;57.63;42.37
2017-08-28;22320;57.60;42.40
2017-08-29;22330;57.58;42.42
2017-08-31;22340;57.59;42.41
2017-09-02;22350;57.59;42.41
2017-09-03;22360;57.56;42.44
2017-09-04;22370;57.56;42.44
2017-09-05;22380;57.57;42.43
2017-09-05;22390;57.56;42.44
2017-09-07;22400;57.55;42.45
2017-09-10;22410;57.55;42.45
2017-09-12;22420;57.56;42.44
2017-09-15;22430;57.57;42.43
2017-09-18;22440;57.57;42.43
2017-09-22;22450;57.56;42.44
2017-09-24;22460;57.55;42.45
2017-09-30;22470;57.54;42.46
2017-10-03;22480;57.54;42.46
2017-10-04;22490;57.53;42.47
2017-10-06;22500;57.52;42.48
2017-10-08;22510;57.52;42.48
2017-10-09;22520;57.52;42.48
2017-10-12;22530;57.53;42.47
2017-10-15;22540;57.52;42.48
2017-10-19;22550;57.51;42.49
2017-10-23;22560;57.51;42.49
2017-10-26;22570;57.50;42.50
2017-10-28;22580;57.50;42.50
2017-10-30;22590;57.49;42.51
2017-11-01;22600;57.49;42.51
2017-11-05;22610;57.49;42.51
2017-11-09;22620;57.48;42.52
2017-11-10;22630;57.49;42.51
2017-11-14;22640;57.48;42.52
2017-11-21;22650;57.49;42.51
2017-11-24;22660;57.49;42.51
2017-11-27;22670;57.49;42.51
2017-12-01;22680;57.50;42.50
2017-12-03;22690;57.48;42.52
2017-12-05;22700;57.49;42.51
2017-12-07;22710;57.49;42.51
2017-12-09;22720;57.48;42.52
2017-12-11;22730;57.49;42.51
2017-12-12;22740;57.50;42.50
2017-12-22;22750;57.49;42.51
2017-12-30;22760;57.47;42.53
2018-01-09;22770;57.45;42.55
2018-01-14;22780;57.45;42.55
2018-01-18;22790;57.46;42.54
2018-01-23;22800;57.47;42.53
2018-01-25;22810;57.47;42.53
2018-01-26;22820;57.47;42.53
2018-01-30;22830;57.47;42.53
2018-01-30;22840;57.47;42.53
2018-02-05;22850;57.47;42.53
2018-02-08;22860;57.44;42.56
2018-02-13;22870;57.42;42.58
2018-02-15;22880;57.43;42.57
2018-02-16;22890;57.45;42.55
2018-02-20;22900;57.45;42.55
2018-02-23;22910;57.45;42.55
2018-03-03;22920;57.43;42.57
2018-03-08;22930;57.43;42.57
2018-03-12;22940;57.44;42.56
2018-03-12;22950;57.44;42.56
2018-03-16;22960;57.45;42.55
2018-03-18;22970;57.44;42.56
2018-03-20;22980;57.45;42.55
2018-03-24;22990;57.44;42.56
2018-04-04;23000;57.43;42.57
2018-04-06;23010;57.41;42.59
2018-04-09;23020;57.41;42.59
2018-04-15;23030;57.40;42.60
2018-04-17;23040;57.39;42.61
2018-04-20;23050;57.39;42.61
2018-04-23;23060;57.39;42.61
2018-04-25;23070;57.40;42.60
2018-04-29;23080;57.40;42.60
2018-05-02;23090;57.42;42.58
2018-05-04;23100;57.42;42.58
2018-05-10;23110;57.43;42.57
2018-05-14;23120;57.44;42.56
2018-05-15;23130;57.44;42.56
2018-05-18;23140;57.43;42.57
2018-05-21;23150;57.45;42.55
2018-05-24;23160;57.45;42.55
2018-05-28;23170;57.44;42.56
2018-05-29;23180;57.43;42.57
2018-05-31;23190;57.42;42.58
2018-06-02;23200;57.43;42.57
2018-06-11;23210;57.42;42.58
2018-06-14;23220;57.42;42.58
2018-06-15;23230;57.43;42.57
2018-06-22;23240;57.44;42.56
2018-06-27;23250;57.44;42.56
2018-06-30;23260;57.45;42.55
2018-07-06;23270;57.46;42.54
2018-07-09;23280;57.45;42.55
2018-07-11;23290;57.45;42.55
2018-07-14;23300;57.45;42.55
2018-07-22;23310;57.44;42.56
2018-07-28;23320;57.42;42.58
